province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Cà Mau,Khách Sạn Nam Kiều,Không có link,Không có mô tả,1203600,"Khu Tưởng niệm Chủ tịch Hồ Chí Minh, Cảng Hàng Không Cà Mau, Ẩm Thực Ba Miền",Khách sạn 3 sao,"https://images.trvl-media.com/lodging/108000000/107240000/107237500/107237438/64921086_z.jpg, https://lh5.googleusercontent.com/p/AF1QipO2uZ6D4tHvUEv7u52d-280QHDXtkQlGQ-qvrf9=s10000, https://images.trvl-media.com/lodging/108000000/107240000/107237500/107237438/32153cb9_z.jpg, https://images.trvl-media.com/lodging/108000000/107240000/107237500/107237438/e377ac24_z.jpg, https://lh5.googleusercontent.com/p/AF1QipNlmsg25-qHkI8EPt8htgua3UPz5VFa0BXMXHX0=s10000, https://lh5.googleusercontent.com/p/AF1QipNV4sW6lGWFJ-sPFoAIH6cIIYiHHt6C0oVu6CHl=s10000, https://lh5.googleusercontent.com/p/AF1QipNDPO-DYZgBctDjibSiv0APeZTV0vCMkPl_sQPG=s10000, https://lh5.googleusercontent.com/p/AF1QipP3gJFcuk-y4yY0Ox46Ifp63bGCoSSs_J-5T6D0=s10000, https://lh5.googleusercontent.com/p/AF1QipO5eSX-xKMfyEbeauAvpCf7ZXCWQoKWB_SfhX85=s10000",4.5,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry"
Cà Mau,Nhà Khách Vạn Thành,Không có link,Không có mô tả,340000,"CÔNG TY DU LỊCH ĐẤT MŨI XANH (GREENLAND TOURIST), Cảng Hàng Không Cà Mau, Ẩm Thực Sinh Thái MIỆT THỨ",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPCpNYGQ_BPEa3atuE57JzVvZIFh7i9rGPdH9qz=s10000, https://lh5.googleusercontent.com/p/AF1QipOB8NWE5efMt6E7XCAIR2NBW9vUdIeIP9Lxr6-p=s10000, https://lh5.googleusercontent.com/p/AF1QipNQFmd44uzqDudkw-wuUTxLzzY5kkBX7Hb-t-Gs=s10000, https://lh5.googleusercontent.com/p/AF1QipP6Jpm2L3Wnc-CCo3AXTuwKHQqArBHnwZYYTjg_=s10000, https://lh5.googleusercontent.com/p/AF1QipM9QmrYBjqqEd9AlCAzIM_K0PLwHrfvtVPR3r8b=s10000, https://lh5.googleusercontent.com/p/AF1QipMxbPIFTEkNAONh7WdDHccDk24EWT8zJGbIhyEU=s10000, https://lh5.googleusercontent.com/p/AF1QipO3wuHTf5RrPOsw2wFHPoKautSxHbv0u8nd8Xsz=s10000, https://lh5.googleusercontent.com/p/AF1QipPpb_2J5KNGcXXJ-AC7Qw-ZoNEYeCzpf3BRzk4C=s10000, https://lh5.googleusercontent.com/p/AF1QipOII4uTsajDP4vGG_ElxYb9VUWBVS_xLhzCUXIc=s10000",3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Accessible"
Cà Mau,Khách Sạn Thanh Nhàn 1,Không có link,Không có mô tả,514841,"CÔNG TY DU LỊCH ĐẤT MŨI XANH (GREENLAND TOURIST), Cảng Hàng Không Cà Mau, Nhà Hàng King Cua",Khách sạn 2 sao,"https://lh5.googleusercontent.com/p/AF1QipP2cBFgGluX-1a0P3Z4wQBK6VAOc59SEIox9T-n=s10000, https://lh5.googleusercontent.com/p/AF1QipNhL8aePnNY4oS3ONDXlIRvjrC1OjWyq64EKGCs=s10000, https://cdn.worldota.net/t/1024x768/content/89/6b/896ba9e8deb784dd87d32bf9d3c3897b9f04e7c4.jpeg, https://lh5.googleusercontent.com/p/AF1QipMwN9Cl66Vrj5DPBNFgOipiYM788fWmxYnT9hRH=s10000, https://images.trvl-media.com/lodging/111000000/110120000/110110100/110110065/65a542c2_z.jpg, https://images.trvl-media.com/lodging/111000000/110120000/110110100/110110065/f4a54e9b_z.jpg, https://cdn.worldota.net/t/1024x768/content/94/43/9443b2c09fba2b4fd5c8909de899432ae6c6f4a2.jpeg, https://cdn.worldota.net/t/1024x768/content/97/22/9722374df21fec4a6d74159599f55b0958b03f1d.jpeg, https://cdn.worldota.net/t/1024x768/content/f3/32/f332d91ad3be466a97f430821342566f58c16189.jpeg",2.9,"Free Wi-Fi, Free parking, Pool, Air conditioning, Full-service laundry"
Cần Thơ,TTC HOTEL - CAN THO,https://ttchospitality.vn/ttc-hotel/ttc-hotel-can-tho,"Khách sạn sang trọng có phòng ốc tinh tế, nhà hàng, phòng karaoke, phòng tập thể dục và khu spa.",1199070,"Chùa Ông, Công Viên TP CT, Cảng Hàng Không Quốc Tế Cần Thơ, Restaurant & Café Lotus Ninh Kiều",Khách sạn 4 sao,"https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICFg9_kFQ=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6a/27/bb/deluxe-river-view-room.jpg?w=2100&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/8d/02/63/getlstd-property-photo.jpg?w=2100&h=1200&s=1, https://images.trvl-media.com/lodging/2000000/1710000/1706000/1705994/5913f103_z.jpg, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICZlt_iUw=s10000, https://lh5.googleusercontent.com/p/AF1QipN22ZGX2YQftTqj9TNfebz245QjNQ_hhyqVAeSr=s10000, https://lh5.googleusercontent.com/p/AF1QipOaxxCnoH58B_uDLKP7zc87RBny1Mg6jMD_nUxl=s10000, https://lh5.googleusercontent.com/p/AF1QipMq83F_AwnlzkN6FlFb0LRcXmryu67ynLCHlFNf=s10000, https://lh5.googleusercontent.com/p/AF1QipMXhl3cdzEKQ-qoxUZSOHrZizO1K1u0CQxIB6FB=s10000",4.7,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Cần Thơ,Resort Cồn Khương,http://conkhuongresort.com/,Không có mô tả,1524003,"Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Hoa Sen",Khách sạn 4 sao,"https://lh5.googleusercontent.com/p/AF1QipOndlxm5e531pe9XIioeW0izEdlOvvKqadb035n=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDB5I68KQ=s10000, https://photos.hotelbeds.com/giata/original/83/830674/830674a_hb_w_017.jpg, https://lh5.googleusercontent.com/p/AF1QipOq467f2U1_IdeTVDi6c6XWr3ybNI6MQBffBeUr=s10000, https://lh5.googleusercontent.com/p/AF1QipPmEaDEWIUz0EBATbCFjYIt4QDT2sz0_JTdi6w4=s10000, https://lh5.googleusercontent.com/p/AF1QipPoAz94blKZkZls0_aOfHOTNOZxi_bOUUnX7D2K=s10000, https://lh5.googleusercontent.com/p/AF1QipMibq9VQefogTxuxufUPiwW04mwvAtH2EBxtd_L=s10000, https://lh5.googleusercontent.com/p/AF1QipNIEaY4NZBjJxLBAsuEzUXLbZpj4DFbRS4CaAaQ=s10000, https://lh5.googleusercontent.com/p/AF1QipNQm0iu1ltJKzC1AJ_rQThd6_7eCZSGpx5jvvrl=s10000",2.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Cần Thơ,Khách sạn Mường Thanh Luxury Cần Thơ,Không có link,"Khách sạn sang trọng hướng ra sông, có phòng ốc bài trí tinh tế, có nhà hàng và một khu spa.",1442790,"Bảo Tàng thành phố Cần Thơ, Cảng Hàng Không Quốc Tế Cần Thơ, NHÀ HÀNG SÔNG HẬU",Khách sạn 4 sao,"https://lh5.googleusercontent.com/p/AF1QipPZE8rGFGqIyYmDIdDmqvtIeSDcSGcesp4WHHxT=s10000, https://lh5.googleusercontent.com/p/AF1QipO2yGxRun9oAUbjiDZWbYwZTwB_jlxw2abEATQR=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC2n_DRjAE=s10000, https://lh5.googleusercontent.com/p/AF1QipOJIyTIL9Q5MDbqogv5s83O7n8RE48b2cn6fE1c=s10000, https://lh5.googleusercontent.com/p/AF1QipNw20P8howwMMNowrTvtbdW0NtCauaUjewL3Vu0=s10000, https://lh5.googleusercontent.com/p/AF1QipNEzZYE3BJC-yGg9q2yhVPbiI_PY-CdpHwm4U2I=s10000, https://lh5.googleusercontent.com/p/AF1QipMl--Sie_T2wkacgaNa0LpTvTo1xbzsyQFRq3A-=s10000, https://lh5.googleusercontent.com/p/AF1QipNDZ0DbDAwWbboUg2k5hE8fvsxj7Biw9esXO8qW=s10000, https://lh5.googleusercontent.com/p/AF1QipO0pRF8cKyclQybMrRkquDP-kTDiDb3quC7SkST=s10000",3.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Cần Thơ,Peony Hotel,Không có link,Không có mô tả,514042,"Trung Tâm Phát Triển Du Lịch Thành Phố Cần Thơ, Đối Diện Trường TH Lê Quý Đôn, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Tomato - Pad Thai",Không có hạng sao,"https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/fb4829a3_z.jpg, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICt4Or4ngE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICZiNeGcA=s10000, https://lh5.googleusercontent.com/p/AF1QipOiOd53KYkQA7fonhjn2FqbFMpuNlQFKKjpuGfp=s10000, https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/ce2b310b_z.jpg, https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/3320b2c1_z.jpg, https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/4edda867_z.jpg, https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/602879d1_z.jpg, https://images.trvl-media.com/lodging/105000000/104840000/104833900/104833873/faaf98b4_z.jpg",4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Riverside 1 Hotel Cần Thơ,Không có link,Không có mô tả,784533,"Hiệp Hội Du Lịch ĐBSCL, nhà thi đấu đa năng Cần Thơ, Cảng Hàng Không Quốc Tế Cần Thơ, Lốp Cốp Beer Station",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipMu0ewkPxks8ppOn8HPbEftgRTiagiOWryvElpn=s10000, https://lh5.googleusercontent.com/p/AF1QipPtxguwtb8p1pN_gSDuBwIufmVcJXeh6kAoymoL=s10000, https://lh5.googleusercontent.com/p/AF1QipPTOXgzpwvWHFRTvZS9gAGisb9E35QPfY8xWEZm=s10000, https://lh5.googleusercontent.com/p/AF1QipOOTDz4sR7MwDN9BCyG1zDFQBDYrr4bBRJJd5vd=s10000, https://lh5.googleusercontent.com/p/AF1QipNfz_vxutZ4H9JqYFcbvB_1Boy0_3-_2so6WXI0=s10000, https://lh5.googleusercontent.com/p/AF1QipNCmIUJ45VkkpAbc73cltvGN8pShmOvlaSBpTDp=s10000, https://lh5.googleusercontent.com/p/AF1QipMH2djsaZIN9G88eFR8wT7eeO5q3mpMTzRgYwX5=s10000, https://lh5.googleusercontent.com/p/AF1QipN-Up46yRF5Gq8-Qulq52FzJ16iUyMQgi7NYCK_=s10000, https://lh5.googleusercontent.com/p/AF1QipMlXDPyNZXS1YOcBYdfMwUKW3lT_k75svDPVlse=s10000",3.9,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Cần Thơ,Khách sạn Sheraton Cần Thơ,https://www.marriott.com/en-us/hotels/vcasi-sheraton-can-tho/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Khách sạn cao cấp ven sông với phòng ốc lịch sự, có nhà hàng, quán bar, spa & bể bơi ngoài trời.",2608200,"Chợ nổi Cái Răng, 209, Cảng Hàng Không Quốc Tế Cần Thơ, Manwah Vincom Xuân Khánh",Khách sạn 5 sao,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/fc/2f/f2/vinpearl-hotel-can-tho.jpg?w=1900&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipO36NSOPrWqp5BmKH_YszGsrupByiJPC6eUiytY=s10000, https://images.trvl-media.com/lodging/17000000/16610000/16601200/16601145/df3b9bab_z.jpg, https://cdn.worldota.net/t/1024x768/content/e1/bf/e1bf02838c8764f6c7986da1fad086eeb55b8fb5.jpeg, https://lh5.googleusercontent.com/p/AF1QipNiqQiQMTyf2M_8Otf7IRBxodUn_4DlVr1lTegK=s10000, https://lh5.googleusercontent.com/p/AF1QipOYsgiJTxb-mBsvZoE8F-hL9uWML51xGdE2d34Z=s10000, https://lh5.googleusercontent.com/p/AF1QipN9vfqrQtMLCGTjXmPu4ksymsw2dHcTIH1piWuZ=s10000, https://lh5.googleusercontent.com/p/AF1QipN0V5go27qchIgFJZagfTxGA4dAOZdEljmdiOLY=s10000, https://lh5.googleusercontent.com/p/AF1QipPZ996cx-hl4-qBXwAWhoyrYPJJFByh0j0AvJCd=s10000",4.6,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Smoke-free property"
Cần Thơ,Nesta Hotel - Can Tho,https://nestahotel.com.vn/en/hotel/nesta-hotel-cantho-1134,"Khách sạn sang trọng ven sông, có phòng ốc bình dân, nhà hàng đơn giản và bể bơi ngoài trời.",1266474,"Công viên Sông Hậu, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Hải Sản Biển Đông 1",Khách sạn 4 sao,"https://lh5.googleusercontent.com/p/AF1QipO9FnF7Jmq9Q_2-r2zviTzydjQ4A5yzCIwHcdU0=s10000, https://cdn.worldota.net/t/1024x768/content/88/6c/886cc014002a3ee8a64c16325ccdbfba71bf480f.jpeg, https://photos.hotelbeds.com/giata/original/68/684193/684193a_hb_ro_012.jpg, https://lh5.googleusercontent.com/p/AF1QipP6wb7DMvlG8EoJM4oWGc1E6pZcBt4gXITLzxbW=s10000, https://lh5.googleusercontent.com/p/AF1QipNO1Gi2oW0dA7FitcLAyRPv_qj0Idq66tiQM_Ix=s10000, https://lh5.googleusercontent.com/p/AF1QipPd2qrU1YTjKpcwGYuU1NjJhAJv9tIG8afRLGwn=s10000, https://lh5.googleusercontent.com/p/AF1QipMQ4iivqDTQn0anb9JuKBypMjCgSnPnUJWF_s9Z=s10000, https://lh5.googleusercontent.com/p/AF1QipMjYp3O1H7hPN2ySxCKZjKWA8neaQ3EUkEVJ7mq=s10000, https://images.trvl-media.com/lodging/10000000/9680000/9677100/9677072/028ce664_z.jpg",3.1,"Free breakfast, Free Wi-Fi, Free parking, Pool, Air conditioning, Fitness centre, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Cần Thơ,MOTEL TRUNG HẬU,Không có link,Không có mô tả,243223,"Chợ nổi Cái Răng, 30, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Ăn Gia Đình Hương Đồng",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPbAuH5QuYPRtF9Xg3sY0JSg2LPvC0_zE5WDKKA=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICDzNikswE=s10000, https://lh5.googleusercontent.com/p/AF1QipODwD8DVYGT954_yAG4YNQtrUDs46Nk8-K98YBi=s10000, https://lh5.googleusercontent.com/p/AF1QipM638N1l62Nn0Ovzp0tbs6RbQy77_YLkPypZYgR=s10000, https://lh5.googleusercontent.com/p/AF1QipNSY1mm5jrGqAvUODMzcSdC76ajDMvZXJPCfJcX=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMCg3fOjTg=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICTz5WMdQ=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICTz5WMtQE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC9toKmaQ=s10000",4.6,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Full-service laundry"
Cần Thơ,Spring Home,http://springhome.info/,Không có mô tả,445500,"Chợ Cần Thơ, Đối Diện Trường TH Lê Quý Đôn, Cảng Hàng Không Quốc Tế Cần Thơ, Beer & Wine Restaurant",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPDO4YCxqAyjWAF39SvK8JdAJDrcuzbRNFsa6MU=s10000, https://lh5.googleusercontent.com/p/AF1QipNipWpzXMuF_7V30IKC11GvjUe7bh4qCEPEqtI2=s10000, https://lh5.googleusercontent.com/p/AF1QipMOorTHGKwodNslFVmI9JmIEb9v7PlrXKdUgkLo=s10000, https://lh5.googleusercontent.com/p/AF1QipNcYja-7n038jqQHVZWfWLQ_xzIxxGzfHdq_9ZO=s10000, https://lh5.googleusercontent.com/p/AF1QipMHgxKEO3M2qbLQqzYyQEoWtNIYwDzPTmXcBzLl=s10000, https://lh5.googleusercontent.com/p/AF1QipPozWrLkCKP-WvlKsBwBpoMRDDuhGGqUY3XlzUJ=s10000, https://lh5.googleusercontent.com/p/AF1QipNO9228501ZqKbvMZeliFh_1EHl48H1p-M9EdCs=s10000, https://lh5.googleusercontent.com/p/AF1QipMYo8ZzXnRXm1WGWj0cppeATILDzj4W0jCgqga9=s10000, https://lh5.googleusercontent.com/p/AF1QipO_Ki2PtU4kzS3oAEqvlv0OBXUkqdXeMBha1xI0=s10000",4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,V'Luna Hotel - Managed by THM,http://www.vlunahotel.com/,Không có mô tả,669913,"Hiệp Hội Du Lịch ĐBSCL, Cảng Hàng Không Quốc Tế Cần Thơ, Cơm Niêu Quê Ngoại Cần Thơ (Chi Nhánh 1)",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipN-hq5trUEjOScza3oZ6P7RbvnRFvOxIvBq14kL=s10000, https://lh5.googleusercontent.com/p/AF1QipOW8YWa1Rgs3i8azZQfxWZe3TrZIKi6HDiAYY4O=s10000, https://lh5.googleusercontent.com/p/AF1QipP5LhvgZnYqF82bCVdxq4YMjnO8RPS33sNZKedI=s10000, https://lh5.googleusercontent.com/p/AF1QipPCF0KnnhPymauXDo3CU_x_uv_JP2ZbhN57G4r0=s10000, https://lh5.googleusercontent.com/p/AF1QipMXO1Edei3qKc9EDp0TEvgx7JRpnGgdgIKBSKEr=s10000, https://lh5.googleusercontent.com/p/AF1QipNfbFmeu83SmZFx4-BmyrBg-1uaEMEjCAX8uio0=s10000, https://lh5.googleusercontent.com/p/AF1QipP_Jn6AzuhBMuj8EcYSsFkwWzjtrYVJ5sLs2upX=s10000, https://lh5.googleusercontent.com/p/AF1QipPp90R8gV_kMb12v1n5DUVC83QaPPNMhYbZ_HMb=s10000, https://lh5.googleusercontent.com/p/AF1QipNhXSSpuNq8kRncIW6iJQfW0TTuYFRdzVDU3glD=s10000",4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,FIT Hotel Can Tho,Không có link,Không có mô tả,810000,"Hiệp Hội Du Lịch ĐBSCL, Cảng Hàng Không Quốc Tế Cần Thơ, Cơm Niêu Quê Ngoại Cần Thơ (Chi Nhánh 1)",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPLMT2H8C3nHOmIFPx1mAVjl3O3i0V65xgq0VV1=s10000, https://lh5.googleusercontent.com/p/AF1QipOzp_6CA8l7H3HGaSUycpwGhScENhHcSutFCaHq=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/3a/95/a0/fit-ninh-kieu-by-thm.jpg?w=2100&h=1200&s=1, https://lh5.googleusercontent.com/p/AF1QipM8r1T1RGdaj9bVJ2YnpsX8wfz86TU29oTZsHM7=s10000, https://lh5.googleusercontent.com/p/AF1QipM0kraDcsc-lx_uUP58XJm07Il09wj5khRtejb5=s10000, https://lh5.googleusercontent.com/p/AF1QipPvnRgU26Yy9SRc2aAp-xj741f8KGw58t_ltQRF=s10000, https://lh5.googleusercontent.com/p/AF1QipMX04x-ZwcxO1ElUuy3y9ldDL-OP0RjAVMFNHA1=s10000, https://lh5.googleusercontent.com/p/AF1QipOY9Bz7VPJOOKeYjuI7OuxkXHXr_X8do32DmGUu=s10000, https://images.trvl-media.com/lodging/102000000/101460000/101453600/101453505/226444b5_z.jpg",3.8,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Airport shuttle, Full-service laundry, Smoke-free property"
Cần Thơ,Khách Sạn Bita Hotel,Không có link,Không có mô tả,593181,"Nhà cổ Bình Thủy, 13, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Hầm Rượu Cáo Nho",Không có hạng sao,"https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR3frvmgE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR3caR0gE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDzi6Gi5QE=s10000, https://lh5.googleusercontent.com/p/AF1QipOF5MWrMWtefATa09ZX7VdCXsnaArK2s7Um0OAe=s10000, https://lh5.googleusercontent.com/p/AF1QipMranJtM3rL_ZfBiTh8olzMt1VnIPBeP7emr7c0=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICx3fWLaA=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR3caeVQ=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR_bf_Jw=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICR3caPfg=s10000",3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Nhà Yên 1 Bed 2 Beds Hotel Homestay Hostel Cần Thơ,https://abnb.me/l0dBvIdR0Eb,Không có mô tả,350000,"Chợ nổi Cái Răng, 627 - 629, Cảng Hàng Không Quốc Tế Cần Thơ, Khu Sinh Thái Ẩm Thực QUÊ MÌNH",Không có hạng sao,"https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDf5OaClgE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC96YidKw=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMCQtYDPkgE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDbse68Lw=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDf5OaCFg=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICb8szEaA=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMDQ9sCBkgE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID_18ugyQE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDLvbqJdA=s10000",4.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,MIDMOST Boutique Hostel,Không có link,Không có mô tả,560400,"Bảo Tàng thành phố Cần Thơ, Bảo Tàng QK9, Cảng Hàng Không Quốc Tế Cần Thơ, Ninh Kieu 2 Restaurant And Conference",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipNfhruR7z920DS5vPLYvnIpmxFj0Kx2ej6scoi8=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d3/be/df/midmost-boutique-hostel.jpg?w=2100&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipOwRNgcJjuiBlM2vIFxiBGmWx6MVRLJ84m9sNaz=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d3/bf/19/midmost-boutique-hostel.jpg?w=1300&h=900&s=1, https://lh5.googleusercontent.com/p/AF1QipOAWeYPwdGxjnql1rSH_23SmOrt9MOUsxnuEb-K=s10000, https://lh5.googleusercontent.com/p/AF1QipM5STBbZnFlipOkB39V-FijxQ9HFLhkA-qNfHC7=s10000, https://lh5.googleusercontent.com/p/AF1QipPuC45FKkdwh76fCflVMRMdxirsiJqT2el7TjKY=s10000, https://lh5.googleusercontent.com/p/AF1QipOZM69Pa2PDvIFI-hlh3N8WIVJHOqreh8-GY-2n=s10000, https://lh5.googleusercontent.com/p/AF1QipN25WbHkoUmVP7DVRR3v4wNHNdvOsFuWkp54DLr=s10000",4.7,"Free Wi-Fi, Air conditioning, Full-service laundry, Child-friendly"
Cần Thơ,Ông 5 House - Cần Thơ,https://ong5.hotelcantho.com/,Không có mô tả,527918,"Chùa Ông, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Nam Bộ",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipNRgqnz3vL0mQF7Myl-dQPlAUfGbcBxTL_38h88=s10000, https://lh5.googleusercontent.com/p/AF1QipPq7Y6PFWOC3pifFQ2EJHeM6nlC1iZ9qO6GKjha=s10000, https://lh5.googleusercontent.com/p/AF1QipOvJP5ggFb3noxusJbktxJjthnDaYB68FfOnShx=s10000, https://lh5.googleusercontent.com/p/AF1QipPpXy1pyIBaAwgJGIZWQ1Kf7VmTfLn2qjfAS57i=s10000, https://lh5.googleusercontent.com/p/AF1QipM-LScRzh4iQYgYfIgcv7tQomLNLtTCgvGrXUN6=s10000, https://lh5.googleusercontent.com/p/AF1QipNWq57pxf8aiLP2BBtLcVIG1JF5jIVp_6IhiNSr=s10000, https://lh5.googleusercontent.com/p/AF1QipNMhCqC6jy0qyoz8D4zPyqGGYXIZRPX41QIjZIP=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDnourPYg=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDLkeGVNA=s10000",4.6,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry, Accessible"
Cần Thơ,Orchid Garden Homestay Can Tho,Không có link,Không có mô tả,350000,"Nhà cổ Bình Thủy, CV VH Miền Tây, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Hầm Rượu Cáo Nho",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOcDHmxi3w-j3X6abSFpJ6A8AMMLbu1hFYCs4hF=s10000, https://lh5.googleusercontent.com/p/AF1QipOy9o-fpJGmSD8jrvy18pPhSKBWx21SNC1vROI1=s10000, https://lh5.googleusercontent.com/p/AF1QipO7bqmP-sFlLKZ7XYMzfYyQ6sww_M-peYyYKz79=s10000, https://lh5.googleusercontent.com/p/AF1QipPLma4zldxS1RB34hZkl4drZM_LfHgm7UAoCHcV=s10000, https://lh5.googleusercontent.com/p/AF1QipOtKhRAgOb4nkM8spbu8sgndVQm6fW3O1-5DAle=s10000, https://lh5.googleusercontent.com/p/AF1QipNuKZkxnlnsPcBwc9xV6jtT5OC_DWgZhb6xGIlF=s10000, https://lh5.googleusercontent.com/p/AF1QipOE6X8nBwt58oYMZxBn32KsHUm7StinawVJFCuk=s10000, https://lh5.googleusercontent.com/p/AF1QipMFeQLRARcvI21JvLwxvRXBnbw4vSKWFBWL8k84=s10000, https://lh5.googleusercontent.com/p/AF1QipN3zRC_6owQb0t4-3jdoS3izZyBFLO3AYV_oiSK=s10000",3.2,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Full-service laundry"
